# This automated data download from the USGS Tracking Water Quality of the Nation's Rivers and Streams website have not received director's approval and as such are provisional and are subject to revision. The data are released on the conditions that neither the USGS nor the United States Government may be held liable for any damages resulting from its use.
#
#SITE_QW_ID USGS station identifier for water-quality sampling (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#SITE_FLOW_ID USGS or other agency station identifier for streamflow measurement (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#DATE  Date
#FLOW Daily mean discharge in cubic feet per second
#WY Water year; the 12-month period beginning on October 1 for any given year and lasting through September 30 of the following year. The water year is designated by the calendar year in which it ends.
SITE_QW_ID,SITE_FLOW_ID,DATE,WY,FLOW
03303280,03303280,2014-06-12,2014,110000.0
03303280,03303280,2014-06-13,2014,115000.0
03303280,03303280,2014-06-14,2014,114000.0
03303280,03303280,2014-06-15,2014,131000.0
03303280,03303280,2014-06-16,2014,144000.0
03303280,03303280,2014-06-17,2014,135000.0
03303280,03303280,2014-06-18,2014,111000.0
03303280,03303280,2014-06-19,2014,91400.0
03303280,03303280,2014-06-20,2014,84900.0
03303280,03303280,2014-06-21,2014,128000.0
03303280,03303280,2014-06-22,2014,149000.0
03303280,03303280,2014-06-23,2014,157000.0
03303280,03303280,2014-06-24,2014,146000.0
03303280,03303280,2014-06-25,2014,126000.0
03303280,03303280,2014-06-26,2014,117000.0
03303280,03303280,2014-06-27,2014,130000.0
03303280,03303280,2014-06-28,2014,166000.0
03303280,03303280,2014-06-29,2014,181000.0
03303280,03303280,2014-06-30,2014,180000.0
03303280,03303280,2014-07-01,2014,144000.0
03303280,03303280,2014-07-02,2014,116000.0
03303280,03303280,2014-07-03,2014,116000.0
03303280,03303280,2014-07-04,2014,103000.0
03303280,03303280,2014-07-05,2014,99500.0
03303280,03303280,2014-07-06,2014,98100.0
03303280,03303280,2014-07-07,2014,71100.0
03303280,03303280,2014-07-08,2014,64300.0
03303280,03303280,2014-07-09,2014,57600.0
03303280,03303280,2014-07-10,2014,62900.0
03303280,03303280,2014-07-11,2014,56000.0
03303280,03303280,2014-07-12,2014,52300.0
03303280,03303280,2014-07-13,2014,53400.0
03303280,03303280,2014-07-14,2014,56200.0
03303280,03303280,2014-07-15,2014,69300.0
03303280,03303280,2014-07-16,2014,74200.0
03303280,03303280,2014-07-17,2014,79400.0
03303280,03303280,2014-07-18,2014,60600.0
03303280,03303280,2014-07-19,2014,50000.0
03303280,03303280,2014-07-20,2014,67100.0
03303280,03303280,2014-07-21,2014,63800.0
03303280,03303280,2014-07-22,2014,58800.0
03303280,03303280,2014-07-23,2014,41700.0
03303280,03303280,2014-07-24,2014,37400.0
03303280,03303280,2014-07-25,2014,55500.0
03303280,03303280,2014-07-26,2014,29900.0
03303280,03303280,2014-07-27,2014,51200.0
03303280,03303280,2014-07-28,2014,68900.0
03303280,03303280,2014-07-29,2014,50800.0
03303280,03303280,2014-07-30,2014,69800.0
03303280,03303280,2014-07-31,2014,82000.0
03303280,03303280,2014-08-01,2014,66300.0
03303280,03303280,2014-08-02,2014,53300.0
03303280,03303280,2014-08-03,2014,48200.0
03303280,03303280,2014-08-04,2014,39400.0
03303280,03303280,2014-08-05,2014,64200.0
03303280,03303280,2014-08-06,2014,64100.0
03303280,03303280,2014-08-07,2014,58500.0
03303280,03303280,2014-08-08,2014,52000.0
03303280,03303280,2014-08-09,2014,42000.0
03303280,03303280,2014-08-10,2014,42100.0
03303280,03303280,2014-08-11,2014,43500.0
03303280,03303280,2014-08-12,2014,60200.0
03303280,03303280,2014-08-13,2014,75000.0
03303280,03303280,2014-08-14,2014,91500.0
03303280,03303280,2014-08-15,2014,111000.0
03303280,03303280,2014-08-16,2014,93700.0
03303280,03303280,2014-08-17,2014,84000.0
03303280,03303280,2014-08-18,2014,76200.0
03303280,03303280,2014-08-19,2014,53300.0
03303280,03303280,2014-08-20,2014,63300.0
03303280,03303280,2014-08-21,2014,75500.0
03303280,03303280,2014-08-22,2014,96200.0
03303280,03303280,2014-08-23,2014,122000.0
03303280,03303280,2014-08-24,2014,135000.0
03303280,03303280,2014-08-25,2014,145000.0
03303280,03303280,2014-08-26,2014,146000.0
03303280,03303280,2014-08-27,2014,114000.0
03303280,03303280,2014-08-28,2014,70800.0
03303280,03303280,2014-08-29,2014,69900.0
03303280,03303280,2014-08-30,2014,49200.0
03303280,03303280,2014-08-31,2014,29000.0
03303280,03303280,2014-09-01,2014,40000.0
03303280,03303280,2014-09-02,2014,88200.0
03303280,03303280,2014-09-03,2014,53200.0
03303280,03303280,2014-09-04,2014,69800.0
03303280,03303280,2014-09-05,2014,69300.0
03303280,03303280,2014-09-06,2014,62000.0
03303280,03303280,2014-09-07,2014,58900.0
03303280,03303280,2014-09-08,2014,67400.0
03303280,03303280,2014-09-09,2014,79100.0
03303280,03303280,2014-09-10,2014,42800.0
03303280,03303280,2014-09-11,2014,61900.0
03303280,03303280,2014-09-12,2014,72900.0
03303280,03303280,2014-09-13,2014,54100.0
03303280,03303280,2014-09-14,2014,54100.0
03303280,03303280,2014-09-15,2014,78500.0
03303280,03303280,2014-09-16,2014,54300.0
03303280,03303280,2014-09-17,2014,29500.0
03303280,03303280,2014-09-18,2014,31500.0
03303280,03303280,2014-09-19,2014,46000.0
03303280,03303280,2014-09-20,2014,26200.0
03303280,03303280,2014-09-21,2014,14300.0
03303280,03303280,2014-09-22,2014,33200.0
03303280,03303280,2014-09-23,2014,43700.0
03303280,03303280,2014-09-24,2014,26100.0
03303280,03303280,2014-09-25,2014,7690.0
03303280,03303280,2014-09-26,2014,36400.0
03303280,03303280,2014-09-27,2014,26200.0
03303280,03303280,2014-09-28,2014,26000.0
03303280,03303280,2014-09-29,2014,23400.0
03303280,03303280,2014-09-30,2014,12100.0
03374100,03374000,2013-10-02,2014,1620.0
03374100,03374000,2013-10-03,2014,1670.0
03374100,03374000,2013-10-04,2014,1640.0
03374100,03374000,2013-10-05,2014,1720.0
03374100,03374000,2013-10-06,2014,6600.0
03374100,03374000,2013-10-07,2014,8070.0
03374100,03374000,2013-10-08,2014,6540.0
03374100,03374000,2013-10-09,2014,7780.0
03374100,03374000,2013-10-10,2014,7940.0
03374100,03374000,2013-10-11,2014,7240.0
03374100,03374000,2013-10-12,2014,6190.0
03374100,03374000,2013-10-13,2014,4940.0
03374100,03374000,2013-10-14,2014,4000.0
03374100,03374000,2013-10-15,2014,3400.0
03374100,03374000,2013-10-16,2014,3020.0
03374100,03374000,2013-10-17,2014,2750.0
03374100,03374000,2013-10-18,2014,2590.0
03374100,03374000,2013-10-19,2014,2480.0
03374100,03374000,2013-10-20,2014,2340.0
03374100,03374000,2013-10-21,2014,2250.0
03374100,03374000,2013-10-22,2014,2190.0
03374100,03374000,2013-10-23,2014,2090.0
03374100,03374000,2013-10-24,2014,2070.0
03374100,03374000,2013-10-25,2014,2040.0
03374100,03374000,2013-10-26,2014,1950.0
03374100,03374000,2013-10-27,2014,1960.0
03374100,03374000,2013-10-28,2014,1930.0
03374100,03374000,2013-10-29,2014,1880.0
03374100,03374000,2013-10-30,2014,2260.0
03374100,03374000,2013-10-31,2014,2840.0
03374100,03374000,2013-11-01,2014,4670.0
03374100,03374000,2013-11-02,2014,4890.0
03374100,03374000,2013-11-03,2014,6930.0
03374100,03374000,2013-11-04,2014,8270.0
03374100,03374000,2013-11-05,2014,7310.0
03374100,03374000,2013-11-06,2014,6310.0
03374100,03374000,2013-11-07,2014,5750.0
03374100,03374000,2013-11-08,2014,5180.0
03374100,03374000,2013-11-09,2014,4550.0
03374100,03374000,2013-11-10,2014,4370.0
03374100,03374000,2013-11-11,2014,3970.0
03374100,03374000,2013-11-12,2014,3560.0
03374100,03374000,2013-11-13,2014,3280.0
03374100,03374000,2013-11-14,2014,3090.0
03374100,03374000,2013-11-15,2014,2990.0
03374100,03374000,2013-11-16,2014,2840.0
03374100,03374000,2013-11-17,2014,3280.0
03374100,03374000,2013-11-18,2014,3840.0
03374100,03374000,2013-11-19,2014,6180.0
03374100,03374000,2013-11-20,2014,9310.0
03374100,03374000,2013-11-21,2014,10100.0
03374100,03374000,2013-11-22,2014,9970.0
03374100,03374000,2013-11-23,2014,8990.0
03374100,03374000,2013-11-24,2014,7670.0
03374100,03374000,2013-11-25,2014,6720.0
03374100,03374000,2013-11-26,2014,6140.0
03374100,03374000,2013-11-27,2014,5720.0
03374100,03374000,2013-11-28,2014,5320.0
03374100,03374000,2013-11-29,2014,4900.0
03374100,03374000,2013-11-30,2014,4480.0
03374100,03374000,2013-12-01,2014,4220.0
03374100,03374000,2013-12-02,2014,4000.0
03374100,03374000,2013-12-03,2014,3800.0
03374100,03374000,2013-12-04,2014,3550.0
03374100,03374000,2013-12-05,2014,3390.0
03374100,03374000,2013-12-06,2014,3420.0
03374100,03374000,2013-12-07,2014,3390.0
03374100,03374000,2013-12-08,2014,3290.0
03374100,03374000,2013-12-09,2014,3260.0
03374100,03374000,2013-12-10,2014,3390.0
03374100,03374000,2013-12-11,2014,3550.0
03374100,03374000,2013-12-12,2014,3660.0
03374100,03374000,2013-12-13,2014,3570.0
03374100,03374000,2013-12-14,2014,3740.0
03374100,03374000,2013-12-15,2014,5120.0
03374100,03374000,2013-12-16,2014,5360.0
03374100,03374000,2013-12-17,2014,6340.0
03374100,03374000,2013-12-18,2014,6920.0
03374100,03374000,2013-12-19,2014,7090.0
03374100,03374000,2013-12-20,2014,6850.0
03374100,03374000,2013-12-21,2014,14800.0
03374100,03374000,2013-12-22,2014,40600.0
03374100,03374000,2013-12-23,2014,51000.0
03374100,03374000,2013-12-24,2014,59900.0
03374100,03374000,2013-12-25,2014,68600.0
03374100,03374000,2013-12-26,2014,73400.0
03374100,03374000,2013-12-27,2014,79700.0
03374100,03374000,2013-12-28,2014,84200.0
03374100,03374000,2013-12-29,2014,84300.0
03374100,03374000,2013-12-30,2014,79900.0
03374100,03374000,2013-12-31,2014,67600.0
03374100,03374000,2014-01-01,2014,52700.0
03374100,03374000,2014-01-02,2014,34200.0
03374100,03374000,2014-01-03,2014,21000.0
03374100,03374000,2014-01-04,2014,15700.0
03374100,03374000,2014-01-05,2014,15500.0
03374100,03374000,2014-01-06,2014,20700.0
03374100,03374000,2014-01-07,2014,21300.0
03374100,03374000,2014-01-08,2014,20100.0
03374100,03374000,2014-01-09,2014,17800.0
03374100,03374000,2014-01-10,2014,17500.0
03374100,03374000,2014-01-11,2014,22200.0
03374100,03374000,2014-01-12,2014,25900.0
03374100,03374000,2014-01-13,2014,28900.0
03374100,03374000,2014-01-14,2014,30600.0
03374100,03374000,2014-01-15,2014,32400.0
03374100,03374000,2014-01-16,2014,34400.0
03374100,03374000,2014-01-17,2014,35800.0
03374100,03374000,2014-01-18,2014,35200.0
03374100,03374000,2014-01-19,2014,30000.0
03374100,03374000,2014-01-20,2014,23500.0
03374100,03374000,2014-01-21,2014,18600.0
03374100,03374000,2014-01-22,2014,15800.0
03374100,03374000,2014-01-23,2014,13800.0
03374100,03374000,2014-01-24,2014,12600.0
03374100,03374000,2014-01-25,2014,11900.0
03374100,03374000,2014-01-26,2014,11300.0
03374100,03374000,2014-01-27,2014,11100.0
03374100,03374000,2014-01-28,2014,10500.0
03374100,03374000,2014-01-29,2014,10000.0
03374100,03374000,2014-01-30,2014,9740.0
03374100,03374000,2014-01-31,2014,9540.0
03374100,03374000,2014-02-01,2014,9440.0
03374100,03374000,2014-02-02,2014,10300.0
03374100,03374000,2014-02-03,2014,10700.0
03374100,03374000,2014-02-04,2014,12700.0
03374100,03374000,2014-02-05,2014,15800.0
03374100,03374000,2014-02-06,2014,15800.0
03374100,03374000,2014-02-07,2014,14900.0
03374100,03374000,2014-02-08,2014,13400.0
03374100,03374000,2014-02-09,2014,12200.0
03374100,03374000,2014-02-10,2014,11100.0
03374100,03374000,2014-02-11,2014,10200.0
03374100,03374000,2014-02-12,2014,9440.0
03374100,03374000,2014-02-13,2014,8860.0
03374100,03374000,2014-02-14,2014,8370.0
03374100,03374000,2014-02-15,2014,7490.0
03374100,03374000,2014-02-16,2014,7100.0
03374100,03374000,2014-02-17,2014,7000.0
03374100,03374000,2014-02-18,2014,8270.0
03374100,03374000,2014-02-19,2014,13200.0
03374100,03374000,2014-02-20,2014,15600.0
03374100,03374000,2014-02-21,2014,21900.0
03374100,03374000,2014-02-22,2014,27600.0
03374100,03374000,2014-02-23,2014,31300.0
03374100,03374000,2014-02-24,2014,34100.0
03374100,03374000,2014-02-25,2014,37400.0
03374100,03374000,2014-02-26,2014,41400.0
03374100,03374000,2014-02-27,2014,45900.0
03374100,03374000,2014-02-28,2014,49100.0
03374100,03374000,2014-03-01,2014,47700.0
03374100,03374000,2014-03-02,2014,35100.0
03374100,03374000,2014-03-03,2014,22400.0
03374100,03374000,2014-03-04,2014,16600.0
03374100,03374000,2014-03-05,2014,14500.0
03374100,03374000,2014-03-06,2014,13600.0
03374100,03374000,2014-03-07,2014,13200.0
03374100,03374000,2014-03-08,2014,12800.0
03374100,03374000,2014-03-09,2014,12600.0
03374100,03374000,2014-03-10,2014,12200.0
03374100,03374000,2014-03-11,2014,11700.0
03374100,03374000,2014-03-12,2014,11400.0
03374100,03374000,2014-03-13,2014,11500.0
03374100,03374000,2014-03-14,2014,13200.0
03374100,03374000,2014-03-15,2014,17100.0
03374100,03374000,2014-03-16,2014,19800.0
03374100,03374000,2014-03-17,2014,20700.0
03374100,03374000,2014-03-18,2014,18400.0
03374100,03374000,2014-03-19,2014,15600.0
03374100,03374000,2014-03-20,2014,13500.0
03374100,03374000,2014-03-21,2014,12100.0
03374100,03374000,2014-03-22,2014,11300.0
03374100,03374000,2014-03-23,2014,10700.0
03374100,03374000,2014-03-24,2014,10100.0
03374100,03374000,2014-03-25,2014,9300.0
03374100,03374000,2014-03-26,2014,8700.0
03374100,03374000,2014-03-27,2014,8050.0
03374100,03374000,2014-03-28,2014,7740.0
03374100,03374000,2014-03-29,2014,8220.0
03374100,03374000,2014-03-30,2014,10300.0
03374100,03374000,2014-03-31,2014,13100.0
03374100,03374000,2014-04-01,2014,14700.0
03374100,03374000,2014-04-02,2014,16400.0
03374100,03374000,2014-04-03,2014,25200.0
03374100,03374000,2014-04-04,2014,42100.0
03374100,03374000,2014-04-05,2014,55300.0
03374100,03374000,2014-04-06,2014,64200.0
03374100,03374000,2014-04-07,2014,72100.0
03374100,03374000,2014-04-08,2014,81500.0
03374100,03374000,2014-04-09,2014,88700.0
03374100,03374000,2014-04-10,2014,91200.0
03374100,03374000,2014-04-11,2014,89800.0
03374100,03374000,2014-04-12,2014,81800.0
03374100,03374000,2014-04-13,2014,71800.0
03374100,03374000,2014-04-14,2014,63000.0
03374100,03374000,2014-04-15,2014,52400.0
03374100,03374000,2014-04-16,2014,40000.0
03374100,03374000,2014-04-17,2014,30100.0
03374100,03374000,2014-04-18,2014,24100.0
03374100,03374000,2014-04-19,2014,21300.0
03374100,03374000,2014-04-20,2014,19700.0
03374100,03374000,2014-04-21,2014,17900.0
03374100,03374000,2014-04-22,2014,16500.0
03374100,03374000,2014-04-23,2014,15400.0
03374100,03374000,2014-04-24,2014,14500.0
03374100,03374000,2014-04-25,2014,13800.0
03374100,03374000,2014-04-26,2014,13300.0
03374100,03374000,2014-04-27,2014,12900.0
03374100,03374000,2014-04-28,2014,15600.0
03374100,03374000,2014-04-29,2014,21000.0
03374100,03374000,2014-04-30,2014,23500.0
03374100,03374000,2014-05-01,2014,23500.0
03374100,03374000,2014-05-02,2014,22400.0
03374100,03374000,2014-05-03,2014,21500.0
03374100,03374000,2014-05-04,2014,20500.0
03374100,03374000,2014-05-05,2014,18600.0
03374100,03374000,2014-05-06,2014,16500.0
03374100,03374000,2014-05-07,2014,14200.0
03374100,03374000,2014-05-08,2014,12200.0
03374100,03374000,2014-05-09,2014,10900.0
03374100,03374000,2014-05-10,2014,10300.0
03374100,03374000,2014-05-11,2014,10000.0
03374100,03374000,2014-05-12,2014,10400.0
03374100,03374000,2014-05-13,2014,12300.0
03374100,03374000,2014-05-14,2014,13300.0
03374100,03374000,2014-05-15,2014,23900.0
03374100,03374000,2014-05-16,2014,32300.0
03374100,03374000,2014-05-17,2014,36300.0
03374100,03374000,2014-05-18,2014,36000.0
03374100,03374000,2014-05-19,2014,35500.0
03374100,03374000,2014-05-20,2014,35500.0
03374100,03374000,2014-05-21,2014,33900.0
03374100,03374000,2014-05-22,2014,28400.0
03374100,03374000,2014-05-23,2014,25200.0
03374100,03374000,2014-05-24,2014,27200.0
03374100,03374000,2014-05-25,2014,28700.0
03374100,03374000,2014-05-26,2014,27200.0
03374100,03374000,2014-05-27,2014,24700.0
03374100,03374000,2014-05-28,2014,21700.0
03374100,03374000,2014-05-29,2014,18500.0
03374100,03374000,2014-05-30,2014,15500.0
03374100,03374000,2014-05-31,2014,13200.0
03374100,03374000,2014-06-01,2014,12500.0
03374100,03374000,2014-06-02,2014,12300.0
03374100,03374000,2014-06-03,2014,13400.0
03374100,03374000,2014-06-04,2014,14300.0
03374100,03374000,2014-06-05,2014,16500.0
03374100,03374000,2014-06-06,2014,20700.0
03374100,03374000,2014-06-07,2014,22600.0
03374100,03374000,2014-06-08,2014,22700.0
03374100,03374000,2014-06-09,2014,21900.0
03374100,03374000,2014-06-10,2014,20400.0
03374100,03374000,2014-06-11,2014,20800.0
03374100,03374000,2014-06-12,2014,20700.0
03374100,03374000,2014-06-13,2014,19400.0
03374100,03374000,2014-06-14,2014,18200.0
03374100,03374000,2014-06-15,2014,16600.0
03374100,03374000,2014-06-16,2014,15400.0
03374100,03374000,2014-06-17,2014,14000.0
03374100,03374000,2014-06-18,2014,12500.0
03374100,03374000,2014-06-19,2014,11200.0
03374100,03374000,2014-06-20,2014,9960.0
03374100,03374000,2014-06-21,2014,9670.0
03374100,03374000,2014-06-22,2014,9630.0
03374100,03374000,2014-06-23,2014,10500.0
03374100,03374000,2014-06-24,2014,12400.0
03374100,03374000,2014-06-25,2014,12400.0
03374100,03374000,2014-06-26,2014,13800.0
03374100,03374000,2014-06-27,2014,14100.0
03374100,03374000,2014-06-28,2014,12000.0
03374100,03374000,2014-06-29,2014,11300.0
03374100,03374000,2014-06-30,2014,11400.0
03374100,03374000,2014-07-01,2014,10300.0
03374100,03374000,2014-07-02,2014,9540.0
03374100,03374000,2014-07-03,2014,9310.0
03374100,03374000,2014-07-04,2014,8370.0
03374100,03374000,2014-07-05,2014,7670.0
03374100,03374000,2014-07-06,2014,7270.0
03374100,03374000,2014-07-07,2014,6700.0
03374100,03374000,2014-07-08,2014,6180.0
03374100,03374000,2014-07-09,2014,6970.0
03374100,03374000,2014-07-10,2014,7270.0
03374100,03374000,2014-07-11,2014,6240.0
03374100,03374000,2014-07-12,2014,5710.0
03374100,03374000,2014-07-13,2014,5440.0
03374100,03374000,2014-07-14,2014,5590.0
03374100,03374000,2014-07-15,2014,8330.0
03374100,03374000,2014-07-16,2014,9220.0
03374100,03374000,2014-07-17,2014,7730.0
03374100,03374000,2014-07-18,2014,7350.0
03374100,03374000,2014-07-19,2014,6770.0
03374100,03374000,2014-07-20,2014,5890.0
03374100,03374000,2014-07-21,2014,5200.0
03374100,03374000,2014-07-22,2014,4720.0
03374100,03374000,2014-07-23,2014,4410.0
03374100,03374000,2014-07-24,2014,4240.0
03374100,03374000,2014-07-25,2014,4140.0
03374100,03374000,2014-07-26,2014,4370.0
03374100,03374000,2014-07-27,2014,5050.0
03374100,03374000,2014-07-28,2014,4600.0
03374100,03374000,2014-07-29,2014,5790.0
03374100,03374000,2014-07-30,2014,7150.0
03374100,03374000,2014-07-31,2014,7240.0
03374100,03374000,2014-08-01,2014,6600.0
03374100,03374000,2014-08-02,2014,5840.0
03374100,03374000,2014-08-03,2014,5110.0
03374100,03374000,2014-08-04,2014,4490.0
03374100,03374000,2014-08-05,2014,4110.0
03374100,03374000,2014-08-06,2014,3910.0
03374100,03374000,2014-08-07,2014,3660.0
03374100,03374000,2014-08-08,2014,3550.0
03374100,03374000,2014-08-09,2014,3640.0
03374100,03374000,2014-08-10,2014,3920.0
03374100,03374000,2014-08-11,2014,3800.0
03374100,03374000,2014-08-12,2014,3750.0
03374100,03374000,2014-08-13,2014,4290.0
03374100,03374000,2014-08-14,2014,4110.0
03374100,03374000,2014-08-15,2014,3870.0
03374100,03374000,2014-08-16,2014,3510.0
03374100,03374000,2014-08-17,2014,3690.0
03374100,03374000,2014-08-18,2014,4340.0
03374100,03374000,2014-08-19,2014,3590.0
03374100,03374000,2014-08-20,2014,3320.0
03374100,03374000,2014-08-21,2014,3150.0
03374100,03374000,2014-08-22,2014,3180.0
03374100,03374000,2014-08-23,2014,4210.0
03374100,03374000,2014-08-24,2014,4050.0
03374100,03374000,2014-08-25,2014,4230.0
03374100,03374000,2014-08-26,2014,7200.0
03374100,03374000,2014-08-27,2014,8610.0
03374100,03374000,2014-08-28,2014,7760.0
03374100,03374000,2014-08-29,2014,6790.0
03374100,03374000,2014-08-30,2014,5790.0
03374100,03374000,2014-08-31,2014,5030.0
03374100,03374000,2014-09-01,2014,4370.0
03374100,03374000,2014-09-02,2014,4760.0
03374100,03374000,2014-09-03,2014,7060.0
03374100,03374000,2014-09-04,2014,10200.0
03374100,03374000,2014-09-05,2014,8730.0
03374100,03374000,2014-09-06,2014,7110.0
03374100,03374000,2014-09-07,2014,6220.0
03374100,03374000,2014-09-08,2014,5510.0
03374100,03374000,2014-09-09,2014,4820.0
03374100,03374000,2014-09-10,2014,4220.0
03374100,03374000,2014-09-11,2014,5290.0
03374100,03374000,2014-09-12,2014,5300.0
03374100,03374000,2014-09-13,2014,6040.0
03374100,03374000,2014-09-14,2014,6950.0
03374100,03374000,2014-09-15,2014,6940.0
03374100,03374000,2014-09-16,2014,6480.0
03374100,03374000,2014-09-17,2014,6090.0
03374100,03374000,2014-09-18,2014,5750.0
03374100,03374000,2014-09-19,2014,5430.0
03374100,03374000,2014-09-20,2014,4900.0
03374100,03374000,2014-09-21,2014,4430.0
03374100,03374000,2014-09-22,2014,4060.0
03374100,03374000,2014-09-23,2014,3760.0
03374100,03374000,2014-09-24,2014,3540.0
03374100,03374000,2014-09-25,2014,3360.0
03374100,03374000,2014-09-26,2014,3210.0
03374100,03374000,2014-09-27,2014,3130.0
03374100,03374000,2014-09-28,2014,3040.0
03374100,03374000,2014-09-29,2014,2910.0
03374100,03374000,2014-09-30,2014,2790.0
03378500,03377500,2013-10-02,2014,5320.0
03378500,03377500,2013-10-03,2014,5280.0
03378500,03377500,2013-10-04,2014,5310.0
03378500,03377500,2013-10-05,2014,5420.0
03378500,03377500,2013-10-06,2014,12700.0
03378500,03377500,2013-10-07,2014,16200.0
03378500,03377500,2013-10-08,2014,13400.0
03378500,03377500,2013-10-09,2014,12200.0
03378500,03377500,2013-10-10,2014,13000.0
03378500,03377500,2013-10-11,2014,13000.0
03378500,03377500,2013-10-12,2014,11800.0
03378500,03377500,2013-10-13,2014,10400.0
03378500,03377500,2013-10-14,2014,9270.0
03378500,03377500,2013-10-15,2014,8240.0
03378500,03377500,2013-10-16,2014,7610.0
03378500,03377500,2013-10-17,2014,7050.0
03378500,03377500,2013-10-18,2014,6610.0
03378500,03377500,2013-10-19,2014,6330.0
03378500,03377500,2013-10-20,2014,5970.0
03378500,03377500,2013-10-21,2014,6020.0
03378500,03377500,2013-10-22,2014,6260.0
03378500,03377500,2013-10-23,2014,6370.0
03378500,03377500,2013-10-24,2014,6350.0
03378500,03377500,2013-10-25,2014,6300.0
03378500,03377500,2013-10-26,2014,6250.0
03378500,03377500,2013-10-27,2014,6370.0
03378500,03377500,2013-10-28,2014,6350.0
03378500,03377500,2013-10-29,2014,6390.0
03378500,03377500,2013-10-30,2014,6600.0
03378500,03377500,2013-10-31,2014,7140.0
03378500,03377500,2013-11-01,2014,12100.0
03378500,03377500,2013-11-02,2014,15900.0
03378500,03377500,2013-11-03,2014,14300.0
03378500,03377500,2013-11-04,2014,14700.0
03378500,03377500,2013-11-05,2014,15000.0
03378500,03377500,2013-11-06,2014,14000.0
03378500,03377500,2013-11-07,2014,13800.0
03378500,03377500,2013-11-08,2014,13300.0
03378500,03377500,2013-11-09,2014,12300.0
03378500,03377500,2013-11-10,2014,11700.0
03378500,03377500,2013-11-11,2014,10900.0
03378500,03377500,2013-11-12,2014,10200.0
03378500,03377500,2013-11-13,2014,9570.0
03378500,03377500,2013-11-14,2014,9030.0
03378500,03377500,2013-11-15,2014,8780.0
03378500,03377500,2013-11-16,2014,8380.0
03378500,03377500,2013-11-17,2014,8610.0
03378500,03377500,2013-11-18,2014,11200.0
03378500,03377500,2013-11-19,2014,13600.0
03378500,03377500,2013-11-20,2014,14300.0
03378500,03377500,2013-11-21,2014,16200.0
03378500,03377500,2013-11-22,2014,16700.0
03378500,03377500,2013-11-23,2014,16500.0
03378500,03377500,2013-11-24,2014,16300.0
03378500,03377500,2013-11-25,2014,15700.0
03378500,03377500,2013-11-26,2014,14600.0
03378500,03377500,2013-11-27,2014,13300.0
03378500,03377500,2013-11-28,2014,12500.0
03378500,03377500,2013-11-29,2014,11900.0
03378500,03377500,2013-11-30,2014,11300.0
03378500,03377500,2013-12-01,2014,10700.0
03378500,03377500,2013-12-02,2014,10100.0
03378500,03377500,2013-12-03,2014,9640.0
03378500,03377500,2013-12-04,2014,9180.0
03378500,03377500,2013-12-05,2014,8630.0
03378500,03377500,2013-12-06,2014,8550.0
03378500,03377500,2013-12-07,2014,8330.0
03378500,03377500,2013-12-08,2014,8080.0
03378500,03377500,2013-12-09,2014,8090.0
03378500,03377500,2013-12-10,2014,8060.0
03378500,03377500,2013-12-11,2014,8020.0
03378500,03377500,2013-12-12,2014,7920.0
03378500,03377500,2013-12-13,2014,7830.0
03378500,03377500,2013-12-14,2014,7990.0
03378500,03377500,2013-12-15,2014,9510.0
03378500,03377500,2013-12-16,2014,10700.0
03378500,03377500,2013-12-17,2014,11200.0
03378500,03377500,2013-12-18,2014,12100.0
03378500,03377500,2013-12-19,2014,12600.0
03378500,03377500,2013-12-20,2014,13100.0
03378500,03377500,2013-12-21,2014,23200.0
03378500,03377500,2013-12-22,2014,60000.0
03378500,03377500,2013-12-23,2014,73000.0
03378500,03377500,2013-12-24,2014,79300.0
03378500,03377500,2013-12-25,2014,86500.0
03378500,03377500,2013-12-26,2014,93700.0
03378500,03377500,2013-12-27,2014,96600.0
03378500,03377500,2013-12-28,2014,99600.0
03378500,03377500,2013-12-29,2014,103000.0
03378500,03377500,2013-12-30,2014,104000.0
03378500,03377500,2013-12-31,2014,102000.0
03378500,03377500,2014-01-01,2014,95700.0
03378500,03377500,2014-01-02,2014,83000.0
03378500,03377500,2014-01-03,2014,65800.0
03378500,03377500,2014-01-04,2014,46000.0
03378500,03377500,2014-01-05,2014,36600.0
03378500,03377500,2014-01-06,2014,37100.0
03378500,03377500,2014-01-07,2014,36300.0
03378500,03377500,2014-01-08,2014,34500.0
03378500,03377500,2014-01-09,2014,30700.0
03378500,03377500,2014-01-10,2014,28400.0
03378500,03377500,2014-01-11,2014,34500.0
03378500,03377500,2014-01-12,2014,46700.0
03378500,03377500,2014-01-13,2014,53900.0
03378500,03377500,2014-01-14,2014,57800.0
03378500,03377500,2014-01-15,2014,60200.0
03378500,03377500,2014-01-16,2014,61800.0
03378500,03377500,2014-01-17,2014,62700.0
03378500,03377500,2014-01-18,2014,62800.0
03378500,03377500,2014-01-19,2014,62400.0
03378500,03377500,2014-01-20,2014,57000.0
03378500,03377500,2014-01-21,2014,47000.0
03378500,03377500,2014-01-22,2014,37600.0
03378500,03377500,2014-01-23,2014,31900.0
03378500,03377500,2014-01-24,2014,29100.0
03378500,03377500,2014-01-25,2014,26600.0
03378500,03377500,2014-01-26,2014,23400.0
