Zipcode,year,Borough,Neighborhood,Turnover_AllHomes,MedianSoldPrice_AllHomes,MedianSoldPricePerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,Income
10310,2012,Staten Island,Port Richmond,2.633541667,381353.9714,261.0460432,56.54916667,29.20833333,"$56,068"
10310,2013,Staten Island,Port Richmond,2.983108333,356143.3824,257.95725,43.2925,41.4775,"$56,964"
10312,2004,Staten Island,South Shore,5.589233333,321312.5,206.8539917,5.850833333,91.08833333,"$61,526"
10312,2005,Staten Island,South Shore,7.243191667,350787.5,233.9039917,1.475833333,97.79,"$64,617"
10312,2006,Staten Island,South Shore,6.046591667,380425,249.2540583,7.179166667,87.43416667,"$68,140"
10312,2007,Staten Island,South Shore,4.237141667,383704.0833,254.254925,58.87583333,26.6725,"$68,694"
10312,2008,Staten Island,South Shore,3.848158333,367220.8333,244.2202833,79.11166667,10.23333333,"$71,185"
10312,2009,Staten Island,South Shore,3.169016667,372784.7917,238.3102667,73.19,15.4375,"$70,865"
10312,2010,Staten Island,South Shore,3.138533333,396891.6667,246.46305,30.06666667,50.40833333,"$72,657"
10312,2011,Staten Island,South Shore,2.732191667,390172.4167,232.9816417,67.96583333,16.9125,"$74,505"
10312,2012,Staten Island,South Shore,2.925875,380800,228.2439333,55.58166667,23.7975,"$75,396"
10312,2013,Staten Island,South Shore,3.255458333,365889.1667,231.6060917,34.41916667,45.32083333,"$75,475"
10314,2004,Staten Island,Mid-Island,5.248208333,286451.8333,210.95115,4.431666667,92.92916667,"$54,484"
10314,2005,Staten Island,Mid-Island,7.540575,324132.5,248.574975,0.789166667,98.8,"$56,260"
10314,2006,Staten Island,Mid-Island,6.445766667,355708.3333,274.1641667,6.085833333,88.40416667,"$59,777"
10314,2007,Staten Island,Mid-Island,4.940841667,356745,266.709375,53.2475,30.76583333,"$58,371"
10314,2008,Staten Island,Mid-Island,3.9908,345339.5833,256.910775,79.60666667,10.3675,"$61,964"
10314,2009,Staten Island,Mid-Island,2.875166667,345497.9167,251.3818167,69.755,18.67583333,"$61,326"
10314,2010,Staten Island,Mid-Island,3.038825,341547.9167,251.1662833,34.20166667,46.95833333,"$62,311"
10314,2011,Staten Island,Mid-Island,2.606966667,344839.6667,239.690025,71.04166667,15.12333333,"$63,242"
10314,2012,Staten Island,Mid-Island,2.684333333,336031.25,236.8835,55.0825,26.92916667,"$64,317"
10314,2013,Staten Island,Mid-Island,3.11235,332995.8333,233.4256667,30.24583333,52.0525,"$65,435"
10451,2008,Bronx,High Bridge and Morrisania,3.7097,288923.3236,211.8345901,4.456792929,92.94207071,"$28,241"
10451,2009,Bronx,High Bridge and Morrisania,18.55385833,298809.2849,215.3683503,4.55729798,92.99368687,"$28,722"
10451,2010,Bronx,High Bridge and Morrisania,14.99923333,301280.7752,216.2517903,4.582424242,93.00659091,"$28,830"
10451,2011,Bronx,High Bridge and Morrisania,4.883233333,293866.3043,213.6014702,4.507045455,92.96787879,"$28,546"
10451,2012,Bronx,High Bridge and Morrisania,1.002588889,296337.7946,214.4849102,4.532171717,92.98078283,"$28,443"
10451,2013,Bronx,High Bridge and Morrisania,3.495258333,291394.814,212.7180301,4.481919192,92.95497475,"$29,094"
10452,2004,Bronx,High Bridge and Morrisania,10.3774,303752.2655,217.1352304,4.607550505,93.01949495,"$21,546"
10452,2005,Bronx,High Bridge and Morrisania,10.3774,308695.2461,218.9021105,4.65780303,93.04530303,"$22,107"
10452,2006,Bronx,High Bridge and Morrisania,24.79784286,311166.7364,219.7855506,4.682929293,93.05820707,"$22,854"
10452,2007,Bronx,High Bridge and Morrisania,25.33694286,306223.7558,218.0186705,4.632676768,93.03239899,"$22,426"
10452,2012,Bronx,High Bridge and Morrisania,2.388111111,313638.2267,220.6689906,4.708055556,93.07111111,"$24,210"
10452,2013,Bronx,High Bridge and Morrisania,10.56090833,316109.7171,221.5524307,4.733181818,93.08401515,"$24,538"
10453,2004,Bronx,Bronx Park and Fordham,7.8343,318581.2074,222.4358707,4.758308081,93.09691919,"$19,953"
10453,2005,Bronx,Bronx Park and Fordham,12.27543333,330938.6589,226.853071,4.883939394,93.16143939,"$21,347"
10453,2006,Bronx,Bronx Park and Fordham,7.8343,328467.1686,225.969631,4.858813131,93.14853535,"$23,405"
10453,2007,Bronx,Bronx Park and Fordham,7.06584,323524.188,224.2027509,4.808560606,93.12272727,"$22,817"
10453,2012,Bronx,Bronx Park and Fordham,1.903288889,321052.6977,223.3193108,4.783434343,93.10982323,"$23,540"
10453,2013,Bronx,Bronx Park and Fordham,1.190525,325995.6783,225.0861909,4.833686869,93.13563131,"$23,655"
10454,2004,Bronx,Hunts Point and Mott Haven,7.95744,345767.6008,232.1537114,5.03469697,93.23886364,"$21,092"
10454,2005,Bronx,Hunts Point and Mott Haven,8.04255,340824.6202,230.3868313,4.984444444,93.21305556,"$21,552"
10454,2006,Bronx,Hunts Point and Mott Haven,7.411341667,350710.5814,233.9205915,5.084949495,93.26467172,"$22,000"
10454,2007,Bronx,Hunts Point and Mott Haven,5.647963636,343296.1105,231.2702713,5.009570707,93.2259596,"$19,287"
10454,2008,Bronx,Hunts Point and Mott Haven,6.112190909,335881.6395,228.6199511,4.934191919,93.18724747,"$23,272"
10454,2009,Bronx,Hunts Point and Mott Haven,4.89365,338353.1298,229.5033912,4.959318182,93.20015152,"$23,828"
10454,2012,Bronx,Hunts Point and Mott Haven,2.780155556,333410.1492,227.7365111,4.909065657,93.17434343,"$23,515"
10454,2013,Bronx,Hunts Point and Mott Haven,1.556883333,348239.0911,233.0371514,5.059823232,93.25176768,"$23,924"
10455,2005,Bronx,Hunts Point and Mott Haven,8.615133333,363068.0329,238.3377918,5.210580808,93.32919192,"$22,135"
10455,2006,Bronx,Hunts Point and Mott Haven,8.937183333,355653.562,235.6874716,5.13520202,93.2904798,"$22,469"
10455,2009,Bronx,Hunts Point and Mott Haven,6.071688889,353182.0717,234.8040315,5.110075758,93.27757576,"$24,387"
10455,2010,Bronx,Hunts Point and Mott Haven,5.2321,360596.5426,237.4543517,5.185454545,93.31628788,"$24,410"
10455,2012,Bronx,Hunts Point and Mott Haven,2.205977778,365539.5233,239.2212318,5.235707071,93.34209596,"$24,964"
10455,2013,Bronx,Hunts Point and Mott Haven,6.852958333,358125.0523,236.5709117,5.160328283,93.30338384,"$25,216"
10456,2004,Bronx,High Bridge and Morrisania,2.796141667,387782.936,247.1721923,25.57666667,71.46916667,"$21,576"
10456,2005,Bronx,High Bridge and Morrisania,3.953141667,390254.4264,248.0556324,3.168333333,95.96666667,"$21,917"
10456,2006,Bronx,High Bridge and Morrisania,4.86225,368011.0136,240.1046719,5.260833333,93.355,"$23,117"
10456,2007,Bronx,High Bridge and Morrisania,5.137733333,375425.4845,242.7549921,14.26,82.5475,"$21,195"
10456,2008,Bronx,High Bridge and Morrisania,3.884283333,372953.9942,241.871552,37.12583333,53.31,"$23,693"
10456,2009,Bronx,High Bridge and Morrisania,3.099016667,385311.4457,246.2887523,77.0025,15.385,"$24,200"
10456,2010,Bronx,High Bridge and Morrisania,1.8152,377896.9748,243.6384321,39.76916667,54.88,"$23,834"
10456,2011,Bronx,High Bridge and Morrisania,1.955718182,370482.5039,240.9881119,55.0625,34.44583333,"$24,323"
10456,2012,Bronx,High Bridge and Morrisania,1.462072727,382839.9554,245.4053122,66.025,24.41,"$23,501"
10456,2013,Bronx,High Bridge and Morrisania,2.523258333,380368.4651,244.5218722,60.5575,31.62,"$23,629"
10457,2004,Bronx,Bronx Park and Fordham,5.190883333,414969.3295,256.890033,15.75444444,81.22896825,"$21,621"
10457,2005,Bronx,Bronx Park and Fordham,8.077283333,410026.3488,255.1231529,13.23722222,84.17650794,"$22,130"
10457,2006,Bronx,Bronx Park and Fordham,8.2635,407554.8585,254.2397128,11.97861111,85.65027778,"$24,702"
10457,2007,Bronx,Bronx Park and Fordham,8.00745,412497.8391,256.0065929,14.49583333,82.7027381,"$25,689"
10457,2008,Bronx,Bronx Park and Fordham,7.355683333,405083.3682,253.3562727,10.72,87.12404762,"$24,056"
10457,2009,Bronx,Bronx Park and Fordham,3.490988889,402611.8779,252.4728327,9.461388889,88.59781746,"$24,332"
10457,2010,Bronx,Bronx Park and Fordham,3.386083333,397668.8973,250.7059526,6.944166667,91.54535714,"$24,719"
10457,2011,Bronx,Bronx Park and Fordham,3.0641,392725.9167,248.9390725,4.426944444,94.49289683,"$24,286"
10457,2012,Bronx,Bronx Park and Fordham,0.937611111,400140.3876,251.5893926,8.202777778,90.0715873,"$23,696"
10457,2013,Bronx,Bronx Park and Fordham,3.020458333,395197.407,249.8225125,5.685555556,93.01912698,"$23,828"
10458,2004,NA,NA,5.825863636,429798.2713,262.1906733,23.30611111,72.38634921,"$24,094"
10458,2005,NA,NA,11.44365833,432269.7616,263.0741134,24.56472222,70.91257937,"$24,637"
10458,2006,NA,NA,9.096258333,437212.7422,264.8409935,27.08194444,67.96503968,"$25,102"
10458,2007,NA,NA,5.134983333,439684.2326,265.7244335,28.34055556,66.49126984,"$23,787"
10458,2008,NA,NA,5.482914286,434741.2519,263.9575534,25.82333333,69.43880952,"$26,214"
10458,2009,NA,NA,9.033516667,427326.781,261.3072333,22.0475,73.86011905,"$26,219"
10458,2010,NA,NA,4.712658333,424855.2907,260.4237932,20.78888889,75.33388889,"$27,912"
10458,2011,NA,NA,4.1552,417440.8198,257.773473,17.01305556,79.75519841,"$25,999"
10458,2012,NA,NA,2.930788889,419912.3101,258.6569131,18.27166667,78.28142857,"$25,762"
10458,2013,NA,NA,3.131258333,422383.8004,259.5403531,19.53027778,76.80765873,"$25,982"
10459,2004,Bronx,Hunts Point and Mott Haven,2.965883333,442155.7229,266.6078736,29.59916667,65.0175,"$23,482"
10459,2005,Bronx,Hunts Point and Mott Haven,3.727025,444627.2132,267.4913137,3.126666667,95.815,"$23,948"
10459,2006,Bronx,Hunts Point and Mott Haven,4.0945,459456.155,272.791954,2.1525,97.04,"$24,032"
10459,2007,Bronx,Hunts Point and Mott Haven,3.85825,447098.7035,268.3747537,4.849166667,92.165,"$21,762"
10459,2008,Bronx,Hunts Point and Mott Haven,4.343833333,449570.1938,269.2581938,48.40916667,40,"$25,360"
10459,2009,Bronx,Hunts Point and Mott Haven,3.42175,452041.6841,270.1416338,83.4825,12.885,"$25,577"
10459,2010,Bronx,Hunts Point and Mott Haven,3.499433333,464399.1357,274.5588341,44.62666667,46.72833333,"$25,819"
10459,2011,Bronx,Hunts Point and Mott Haven,1.867266667,454513.1744,271.0250739,50.46,37.95833333,"$25,959"
10459,2012,Bronx,Hunts Point and Mott Haven,0.9729,456984.6647,271.9085139,61.86666667,27.88583333,"$25,885"
10459,2013,Bronx,Hunts Point and Mott Haven,1.577258333,461927.6453,273.6753941,65.54583333,24.66416667,"$25,770"
10460,2004,Bronx,Bronx Park and Fordham,5.791790909,484171.0581,281.6263546,48.55212121,37.00954545,"$23,660"
10460,2005,Bronx,Bronx Park and Fordham,7.526866667,486642.5484,282.5097946,49.04280303,35.79469697,"$24,580"
10460,2006,Bronx,Bronx Park and Fordham,6.821233333,471813.6066,277.2091543,46.09871212,43.08378788,"$25,042"
10460,2007,Bronx,Bronx Park and Fordham,6.854841667,469342.1163,276.3257142,45.6080303,44.29863636,"$23,252"
10460,2008,Bronx,Bronx Park and Fordham,5.465966667,481699.5678,280.7429145,48.06143939,38.22439394,"$25,577"
10460,2009,Bronx,Bronx Park and Fordham,4.88345,466870.626,275.4422742,45.11734848,45.51348485,"$26,586"
10460,2010,Bronx,Bronx Park and Fordham,4.685433333,476756.5872,278.9760344,47.08007576,40.65409091,"$27,286"
10460,2011,Bronx,Bronx Park and Fordham,4.4177,479228.0775,279.8594745,47.57075758,39.43924242,"$25,902"
10460,2012,Bronx,Bronx Park and Fordham,1.906,474285.0969,278.0925943,46.58939394,41.86893939,"$26,068"
10460,2013,Bronx,Bronx Park and Fordham,3.928425,489114.0388,283.3932347,49.53348485,34.57984848,"$25,510"
10461,2004,Bronx,Southeast Bronx,4.559483333,329669.6833,241.3652731,4.498333333,94.9275,"$40,347"
10461,2005,Bronx,Southeast Bronx,6.374666667,370588.2353,262.3574144,2.725,95.54833333,"$41,853"
10461,2006,Bronx,Southeast Bronx,4.857225,415000,248.3801296,9.2975,86.125,"$43,256"
10461,2007,Bronx,Southeast Bronx,4.710141667,499000,286.9269949,18.87333333,72.23583333,"$41,862"
10461,2008,Bronx,Southeast Bronx,3.2824,381500,234.0584858,80.5575,11.72,"$45,619"
10461,2009,Bronx,Southeast Bronx,2.586283333,494057.0194,285.1601148,84.8675,11.4625,"$45,274"
10461,2010,Bronx,Southeast Bronx,2.773091667,491585.5291,284.2766747,50.02416667,33.365,"$45,871"
10461,2011,Bronx,Southeast Bronx,2.776516667,496528.5097,286.0435548,61.42916667,24.51416667,"$45,229"
10461,2012,Bronx,Southeast Bronx,2.774708333,345000,267.6535622,72.35416667,15.915,"$46,308"
10461,2013,Bronx,Southeast Bronx,3.493141667,348000,219.7368421,36.19666667,49.205,"$46,996"
10462,2004,Bronx,Southeast Bronx,3.287216667,71780.45702,105.19294,87.465,11.665,"$33,694"
10462,2005,Bronx,Southeast Bronx,4.931133333,85620.83333,127.33665,9.651666667,88.275,"$34,782"
10462,2006,Bronx,Southeast Bronx,5.1155,112984.375,163.308825,4.8175,93.33583333,"$35,733"
10462,2007,Bronx,Southeast Bronx,4.400508333,118144.7917,179.7197,9.7875,84.20833333,"$34,816"
10462,2008,Bronx,Southeast Bronx,3.091283333,124326.3636,186.7125273,26.45333333,66.42666667,"$38,103"
10462,2009,Bronx,Southeast Bronx,1.601016667,118242.3831,170.6589643,11.56666667,86.14,"$37,722"
10462,2010,Bronx,Southeast Bronx,1.36695,115700,163.0165984,69.90333333,15.53583333,"$37,802"
10462,2011,Bronx,Southeast Bronx,1.212125,101912.8959,148.4488825,82.365,11.5425,"$37,466"
10462,2012,Bronx,Southeast Bronx,1.2404,98300.24888,146.5494072,82.52333333,11.8675,"$38,046"
10462,2013,Bronx,Southeast Bronx,1.522158333,101457.0136,137.3739645,31.20416667,60.40416667,"$38,648"
10465,2004,Bronx,Southeast Bronx,4.353933333,339111.7584,222.8516111,8.9575,89.42,"$46,199"
10465,2005,Bronx,Southeast Bronx,4.983141667,388962.2549,260.8087667,10.39083333,86.12583333,"$48,455"
10465,2006,Bronx,Southeast Bronx,5.681633333,441369.2727,306.8628,2.301666667,96.00833333,"$49,928"
10465,2007,Bronx,Southeast Bronx,5.610491667,460847.5675,316.9151384,26.89083333,65.46833333,"$48,705"
10465,2008,Bronx,Southeast Bronx,4.138566667,464346.1539,284.1045667,87.27583333,9.061666667,"$53,555"
10465,2009,Bronx,Southeast Bronx,2.61545,408461.5385,243.4305531,72.2175,20.9075,"$52,662"
10465,2010,Bronx,Southeast Bronx,2.850441667,355000,251.4792899,56.45083333,28.84666667,"$53,565"
10465,2011,Bronx,Southeast Bronx,2.360441667,363235.2941,246.0602376,66.25166667,20.9125,"$53,781"
10465,2012,Bronx,Southeast Bronx,2.607808333,400725,259.0380749,62.7275,24.25166667,"$55,394"
10465,2013,Bronx,Southeast Bronx,3.256758333,344035.1002,236.1750826,40.25666667,45.66583333,"$56,250"
10466,2004,Bronx,Northeast Bronx,5.494266667,280876.448,201.0919654,2.82,96.00416667,"$31,909"
10466,2005,Bronx,Northeast Bronx,6.980566667,332400.7886,235.5061095,2.874166667,95.94916667,"$32,850"
10466,2006,Bronx,Northeast Bronx,6.1677,387738.3484,264.1488842,0.7825,98.72166667,"$32,463"
10466,2007,Bronx,Northeast Bronx,5.3222,415523.0769,265.5457099,13.19166667,80.18083333,"$32,198"
10466,2008,Bronx,Northeast Bronx,3.619333333,396396.1161,260.741678,81.12583333,11.08416667,"$35,123"
10466,2009,Bronx,Northeast Bronx,2.883033333,404409.1855,264.9869796,96.04833333,2.256666667,"$35,032"
10466,2010,Bronx,Northeast Bronx,3.02625,392067.2323,262.4452811,78.08916667,10.90916667,"$34,753"
10466,2011,Bronx,Northeast Bronx,2.480833333,398852.2398,264.7076144,66.02583333,18.4275,"$34,785"
10466,2012,Bronx,Northeast Bronx,2.4703,409966.1312,265.2663447,72.45333333,16.245,"$35,211"
10466,2013,Bronx,Northeast Bronx,2.822633333,393295.2941,264.4282493,24.3925,65.01333333,"$35,477"
10467,2004,NA,NA,6.4785,255192.1418,203.8540902,2.902280702,95.86464912,"$29,338"
10467,2005,NA,NA,7.320766667,229507.8356,206.616215,2.984561404,95.72513158,"$29,935"
10467,2006,NA,NA,6.980291667,203823.5294,209.3783398,3.066842105,95.58561404,"$30,481"
10467,2007,NA,NA,9.991033333,215805.4586,212.1404646,3.149122807,95.44609649,"$28,649"
10467,2008,NA,NA,3.888883333,227787.3879,214.9025894,3.231403509,95.30657895,"$31,645"
10467,2009,NA,NA,3.072383333,239769.3171,217.6647141,3.313684211,95.1670614,"$31,720"
10467,2010,NA,NA,3.478283333,251751.2464,220.4268389,3.395964912,95.02754386,"$31,307"
10467,2011,NA,NA,3.282733333,263733.1756,223.1889637,3.478245614,94.88802632,"$31,249"
10467,2012,NA,NA,2.264958333,275715.1049,225.9510885,3.560526316,94.74850877,"$31,440"
10467,2013,NA,NA,3.629466667,287697.0341,228.7132133,3.642807018,94.60899123,"$31,616"
10468,2004,NA,NA,5.46875,299678.9634,231.4753381,3.725087719,94.46947368,"$24,915"
10468,2005,NA,NA,5.9317,311660.8926,234.2374629,3.807368421,94.32995614,"$25,436"
10468,2006,NA,NA,5.410883333,323642.8219,236.9995876,3.889649123,94.1904386,"$26,029"
10468,2007,NA,NA,5.9375,335624.7511,239.7617124,3.971929825,94.05092105,"$25,618"
10468,2008,NA,NA,4.8177,347606.6804,242.5238372,4.054210526,93.91140351,"$27,674"
10468,2009,NA,NA,4.911675,359588.6096,245.285962,4.136491228,93.77188596,"$27,429"
10468,2012,NA,NA,2.094355556,371570.5389,248.0480868,4.21877193,93.63236842,"$26,859"
10468,2013,NA,NA,7.098891667,383552.4681,250.8102116,4.301052632,93.49285088,"$26,791"
10469,2004,Bronx,Northeast Bronx,4.754208333,301809.633,198.0730778,1.05,98.41916667,"$36,818"
10469,2005,Bronx,Northeast Bronx,6.204325,350725,214.7584917,4.745,92.8325,"$37,656"
10469,2006,Bronx,Northeast Bronx,5.892758333,395534.3974,253.5723364,4.383333333,93.35333333,"$38,917"
10469,2007,Bronx,Northeast Bronx,5.021541667,416642.7279,255.148548,17.40416667,73.5225,"$37,252"
10469,2008,Bronx,Northeast Bronx,3.467583333,411250,241.3281317,78.0725,14.02916667,"$40,572"
10469,2009,Bronx,Northeast Bronx,2.550825,343461.5385,199.9329426,91.73833333,5.141666667,"$40,748"
10469,2010,Bronx,Northeast Bronx,2.274233333,395000,224.2063492,49.4125,34.4025,"$40,808"
10469,2011,Bronx,Northeast Bronx,2.726341667,284000,243.0555556,66.16833333,20.0675,"$41,198"
10469,2012,Bronx,Northeast Bronx,3.145341667,336404.8165,218.6311335,73.175,16.08083333,"$42,269"
10469,2013,Bronx,Northeast Bronx,2.479875,371000,239.1891892,35.12833333,49.98833333,"$42,004"
10470,2004,Bronx,Northeast Bronx,4.269483333,323349.1705,287.03747,48.79371212,37.64606061,"$39,704"
10470,2005,Bronx,Northeast Bronx,4.81375,302927.3864,307.5438761,54.65030303,32.35651515,"$42,708"
10470,2006,Bronx,Northeast Bronx,4.704891667,343770.9545,266.5310639,42.93712121,42.93560606,"$42,604"
10470,2007,Bronx,Northeast Bronx,4.196883333,357385.4773,252.8601266,39.03272727,46.4619697,"$41,371"
10470,2008,Bronx,Northeast Bronx,3.205125,364192.7386,246.0246579,37.0805303,48.22515152,"$44,729"
10470,2009,Bronx,Northeast Bronx,2.63805,336963.6932,273.3665326,44.88931818,41.17242424,"$43,953"
10470,2010,Bronx,Northeast Bronx,2.2289,330156.4318,280.2020013,46.84151515,39.40924242,"$44,377"
10470,2011,Bronx,Northeast Bronx,2.070016667,350578.2159,259.6955952,40.98492424,44.69878788,"$45,263"
10470,2012,Bronx,Northeast Bronx,2.422616667,316541.9091,293.8729387,50.74590909,35.88287879,"$45,914"
10470,2013,Bronx,Northeast Bronx,3.857758333,309734.6477,300.7084074,52.69810606,34.11969697,"$46,759"
10471,2004,Bronx,Kingsbridge and Riverdale,4.18855,660000,355.3921569,6.048333333,93.31416667,"$93,039"
10471,2005,Bronx,Kingsbridge and Riverdale,5.216533333,403798.8939,341.7212195,7.285833333,90.90166667,"$97,689"
10471,2006,Bronx,Kingsbridge and Riverdale,4.423658333,289312.8636,321.2148134,3.631666667,94.74333333,"$110,696"
10471,2007,Bronx,Kingsbridge and Riverdale,3.526908333,565948.9264,328.6056399,41.07,50.7625,"$114,969"
10471,2008,Bronx,Kingsbridge and Riverdale,2.772316667,628649.6421,346.4633179,56.12666667,32.96583333,"$107,739"
10471,2009,Bronx,Kingsbridge and Riverdale,1.9204,597299.2843,337.5344789,90.07,8.409166667,"$108,766"
10471,2010,Bronx,Kingsbridge and Riverdale,2.252808333,282505.6023,328.0502821,69.59833333,25.15416667,"$104,791"
10471,2011,Bronx,Kingsbridge and Riverdale,3.01945,296120.125,314.3793447,56.6025,30.59333333,"$105,010"
10471,2012,Bronx,Kingsbridge and Riverdale,2.846658333,531899.447,348.5566882,73.05416667,18.45083333,"$135,945"
10471,2013,Bronx,Kingsbridge and Riverdale,5.1956,275698.3409,334.8857508,34.08833333,56.52333333,"$117,946"
10472,2004,Bronx,Southeast Bronx,5.081325,377846.7793,275.032606,28.447,65.0355,"$25,109"
10472,2005,Bronx,Southeast Bronx,4.923208333,503248.2107,310.7479619,36.86233333,55.52016667,"$25,643"
10472,2006,Bronx,Southeast Bronx,6.210516667,471897.8529,301.8191229,34.7585,57.899,"$25,790"
10472,2007,Bronx,Southeast Bronx,5.126475,440547.495,292.8902839,32.65466667,60.27783333,"$24,731"
10472,2008,Bronx,Southeast Bronx,3.1436,315146.0636,257.174928,24.23933333,69.79316667,"$27,095"
10472,2009,Bronx,Southeast Bronx,3.4555,283795.7057,248.246089,22.1355,72.172,"$27,393"
10472,2011,Bronx,Southeast Bronx,3.1755,346496.4214,266.103767,26.34316667,67.41433333,"$27,153"
10472,2012,Bronx,Southeast Bronx,2.614633333,409197.1371,283.9614449,30.55083333,62.65666667,"$27,232"
10472,2013,Bronx,Southeast Bronx,2.770716667,534598.5686,319.6768009,38.96616667,53.14133333,"$27,435"
10473,2004,Bronx,Southeast Bronx,4.454008333,248966.0294,160.551735,18.81333333,78.73416667,"$31,483"
10473,2005,Bronx,Southeast Bronx,5.73635,244036.4118,192.4360238,3.26,95.57583333,"$32,534"
10473,2006,Bronx,Southeast Bronx,4.881475,307973.8688,229.6543127,1.083333333,98.02666667,"$33,048"
10473,2007,Bronx,Southeast Bronx,9.719841667,252445.3479,239.31725,20.03166667,74.55083333,"$30,339"
10473,2008,Bronx,Southeast Bronx,6.993541667,279597.4359,234.4857813,55.34916667,39.09,"$35,372"
10473,2009,Bronx,Southeast Bronx,4.518391667,400947.9638,326.8521,69.315,26.7925,"$35,347"
10473,2010,Bronx,Southeast Bronx,6.164358333,392508.0737,324.1476925,52.85833333,35.8125,"$35,431"
10473,2011,Bronx,Southeast Bronx,5.168391667,405600,335.4776119,36.03416667,47.82916667,"$35,269"
10473,2012,Bronx,Southeast Bronx,2.974216667,324956.9966,243.7019175,69.73833333,20.34,"$35,911"
10473,2013,Bronx,Southeast Bronx,6.706983333,266987.3891,203.5696629,39.64666667,50,"$35,985"
10474,2012,Bronx,Hunts Point and Mott Haven,4.1667,312889.3439,225.836941,29.75952381,62.11095238,"$25,502"
10474,2013,Bronx,Hunts Point and Mott Haven,9.5279,289938.3665,214.703302,34.70309524,56.05547619,"$25,805"
10475,2004,Bronx,Northeast Bronx,6.4327,381742.276,259.2378582,14.92880952,80.27738095,"$39,265"
10475,2005,Bronx,Northeast Bronx,6.7251,358791.2986,248.1042192,19.87238095,74.22190476,"$40,371"
10475,2012,Bronx,Northeast Bronx,5.010266667,335840.3213,236.9705801,24.81595238,68.16642857,"$44,554"
10475,2013,Bronx,Northeast Bronx,6.049383333,404693.2534,270.3714973,9.985238095,86.33285714,"$44,787"
11001,2004,NA,NA,4.425091667,427644.2308,281.5051364,5.041666667,92.38833333,"$64,641"
11001,2005,NA,NA,4.8508,490083.3333,318.2583833,1.790833333,97.0125,"$67,936"
11001,2006,NA,NA,4.508416667,490366.9683,337.08709,13.45916667,77.06166667,"$70,902"
11001,2007,NA,NA,4.251933333,488778.552,318.5425182,71.035,18.27,"$72,656"
11001,2008,NA,NA,3.173983333,474483.9706,313.7100841,75.045,15.17333333,"$74,638"
11001,2009,NA,NA,2.729175,440127.5048,284.0946694,91.99916667,3.644166667,"$74,698"
11001,2010,NA,NA,3.021925,455218.2001,308.5002364,51.82416667,35.9925,"$76,123"
11001,2011,NA,NA,2.449033333,442201.8099,314.9671973,21.5725,66.64416667,"$76,280"
11001,2012,NA,NA,2.339125,446196.4286,294.3790243,55.56333333,27.45833333,"$80,565"
11001,2013,NA,NA,3.2556,441010.0032,304.1039,24.54666667,63.76666667,"$81,981"
11004,2004,Queens,Southeast Queens,2.779016667,390614.2642,309.3448032,17.19916667,80.0525,"$52,114"
11004,2005,Queens,Southeast Queens,4.4886,378468.2869,356.5129321,15.3625,82.71583333,"$54,874"
11004,2006,Queens,Southeast Queens,4.780933333,361847.3469,351.2720288,32.78166667,65.8925,"$56,620"
11004,2007,Queens,Southeast Queens,4.2222,311984.527,335.5493192,64.45666667,28.51833333,"$56,263"
11004,2008,Queens,Southeast Queens,3.6227,340218.5251,314.5857064,64.35,27.5375,"$59,491"
11004,2009,Queens,Southeast Queens,2.954175,295363.587,330.308416,79.11833333,15.7425,"$59,736"
11004,2010,Queens,Southeast Queens,3.132225,345226.407,346.0311256,57.52083333,31.81916667,"$61,125"
11004,2011,Queens,Southeast Queens,2.331375,328605.467,340.7902224,49.6275,37.91916667,"$61,171"
11004,2012,Queens,Southeast Queens,3.36975,278742.6471,325.0675128,43.37,42.815,"$61,829"
11004,2013,Queens,Southeast Queens,3.695183333,289822.786,319.8266096,19.2075,71.87416667,"$62,860"
11005,2012,Queens,Southeast Queens,16.28056667,395089.2269,361.7538353,15.91416667,78.50611111,"$113,697"
11005,2013,Queens,Southeast Queens,11.39270833,424711.5385,366.9947385,16.46583333,74.29638889,"$119,426"
11040,2004,NA,NA,4.452608333,475700,318.0327,4.471666667,92.97166667,"$70,207"
11040,2005,NA,NA,4.509125,535904.1667,362.0515583,1.97,96.90083333,"$73,907"
11040,2006,NA,NA,4.121066667,549608.3333,372.2356417,17.0175,70.08666667,"$79,431"
11040,2007,NA,NA,4.237691667,533162.5,363.1156417,76.01583333,12.67416667,"$83,216"
11040,2008,NA,NA,3.402883333,541331.7625,352.8695917,67.88416667,19.115,"$85,704"
11040,2009,NA,NA,2.848941667,500048.9875,334.392125,83.19416667,8.585833333,"$84,340"
11040,2010,NA,NA,3.023575,492395.8333,340.3705917,57.13583333,26.59166667,"$85,758"
11040,2011,NA,NA,2.808633333,477000,328.5908333,30.72666667,53.02916667,"$86,713"
11040,2012,NA,NA,3.125983333,444895.8333,317.189125,61.36916667,22.74166667,"$90,225"
11040,2013,NA,NA,3.635758333,495416.6667,332.814475,12.89416667,77.69333333,"$92,339"
11096,2004,NA,NA,5.350875,537976.1645,386.2788316,5.496666667,88.94416667,"$34,415"
11096,2005,NA,NA,6.035091667,540048.1624,410.5061048,0.555833333,99.0125,"$36,038"
11096,2006,NA,NA,6.807025,542120.1602,434.733378,2.525,95.7725,"$35,938"
11096,2007,NA,NA,7.657891667,544192.1581,458.9606513,25.095,61.44166667,"$33,492"
