# This automated data download from the USGS Tracking Water Quality of the Nation's Rivers and Streams website have not received director's approval and as such are provisional and are subject to revision. The data are released on the conditions that neither the USGS nor the United States Government may be held liable for any damages resulting from its use.
#
#SITE_QW_ID USGS station identifier for water-quality sampling (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#SITE_FLOW_ID USGS or other agency station identifier for streamflow measurement (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#CONSTIT Abbreviation indicating constituent type.  Values include NO3+NO2: nitrate plus nitrite as N; TN: total nitrogen as N; TP: total phosphorus as P; SSC: suspended-sediment concentration
#DATE  Date of sample
#WY Water year; the 12-month period beginning on October 1 for any given year and lasting through September 30 of the following year. The water year is designated by the calendar year in which it ends.
#CONCENTRATION Concentration in milligrams per liter
#REMARK Water-quality remark.  This field is < if data are less than the laboratory reporting level or blank if they are not
SITE_QW_ID,SITE_FLOW_ID,CONSTIT,DATE,WY,CONCENTRATION,REMARK
07055646,07055646,TP,2014-08-18,2014,0.0071,
07060710,07060710,NO3_NO2,2013-11-14,2014,0.026,
07060710,07060710,NO3_NO2,2014-03-12,2014,0.082,
07060710,07060710,NO3_NO2,2014-04-23,2014,0.048,
07060710,07060710,NO3_NO2,2014-05-15,2014,0.032,
07060710,07060710,NO3_NO2,2014-07-22,2014,0.039,
07060710,07060710,NO3_NO2,2014-09-23,2014,0.097,
07060710,07060710,SSC,2013-11-14,2014,1.0,
07060710,07060710,SSC,2014-03-12,2014,1.0,
07060710,07060710,SSC,2014-04-23,2014,1.0,
07060710,07060710,SSC,2014-05-15,2014,2.0,
07060710,07060710,SSC,2014-07-22,2014,4.0,
07060710,07060710,SSC,2014-09-23,2014,8.0,
07060710,07060710,TN,2013-11-14,2014,0.096,<
07060710,07060710,TN,2014-03-12,2014,0.15,<
07060710,07060710,TN,2014-04-23,2014,0.12,<
07060710,07060710,TN,2014-05-15,2014,0.1,<
07060710,07060710,TN,2014-07-22,2014,0.11,<
07060710,07060710,TN,2014-09-23,2014,0.17,<
07060710,07060710,TP,2013-11-14,2014,0.004,<
07060710,07060710,TP,2014-01-07,2014,0.004,<
07060710,07060710,TP,2014-03-12,2014,0.004,<
07060710,07060710,TP,2014-04-23,2014,0.004,<
07060710,07060710,TP,2014-05-15,2014,0.004,<
07060710,07060710,TP,2014-07-22,2014,0.004,<
07060710,07060710,TP,2014-09-23,2014,0.004,<
07144100,07144100,NO3_NO2,2013-10-24,2014,0.756,
07144100,07144100,NO3_NO2,2013-10-30,2014,3.61,
07144100,07144100,NO3_NO2,2013-11-25,2014,1.46,
07144100,07144100,NO3_NO2,2013-12-11,2014,2.0,
07144100,07144100,NO3_NO2,2014-01-14,2014,1.65,
07144100,07144100,NO3_NO2,2014-02-20,2014,1.15,
07144100,07144100,NO3_NO2,2014-03-17,2014,0.537,
07144100,07144100,NO3_NO2,2014-04-09,2014,0.23,
07144100,07144100,NO3_NO2,2014-04-14,2014,0.223,
07144100,07144100,NO3_NO2,2014-05-08,2014,0.647,
07144100,07144100,NO3_NO2,2014-05-14,2014,1.52,
07144100,07144100,NO3_NO2,2014-05-15,2014,0.78,
07144100,07144100,NO3_NO2,2014-05-29,2014,0.581,
07144100,07144100,NO3_NO2,2014-06-03,2014,0.91,
07144100,07144100,NO3_NO2,2014-06-05,2014,0.216,
07144100,07144100,NO3_NO2,2014-06-09,2014,0.79,
07144100,07144100,NO3_NO2,2014-06-12,2014,0.452,
07144100,07144100,NO3_NO2,2014-06-24,2014,1.08,
07144100,07144100,NO3_NO2,2014-07-10,2014,0.255,
07144100,07144100,NO3_NO2,2014-07-15,2014,0.29,
07144100,07144100,NO3_NO2,2014-07-24,2014,0.0623,
07144100,07144100,NO3_NO2,2014-08-04,2014,0.04,<
07144100,07144100,NO3_NO2,2014-08-07,2014,0.04,<
07144100,07144100,NO3_NO2,2014-08-21,2014,0.233,
07144100,07144100,NO3_NO2,2014-09-03,2014,1.84,
07144100,07144100,SSC,2013-10-24,2014,14.0,
07144100,07144100,SSC,2013-10-30,2014,209.0,
07144100,07144100,SSC,2013-11-25,2014,6.0,
07144100,07144100,SSC,2013-12-11,2014,38.0,
07144100,07144100,SSC,2014-01-14,2014,9.0,
07144100,07144100,SSC,2014-02-20,2014,18.0,
07144100,07144100,SSC,2014-03-17,2014,13.0,
07144100,07144100,SSC,2014-05-08,2014,46.0,
07144100,07144100,SSC,2014-06-03,2014,58.0,
07144100,07144100,SSC,2014-06-05,2014,130.0,
07144100,07144100,SSC,2014-06-09,2014,285.0,
07144100,07144100,SSC,2014-06-12,2014,441.0,
07144100,07144100,SSC,2014-06-24,2014,157.0,
07144100,07144100,SSC,2014-07-10,2014,57.0,
07144100,07144100,SSC,2014-07-15,2014,59.0,
07144100,07144100,SSC,2014-07-24,2014,52.0,
07144100,07144100,SSC,2014-08-04,2014,62.0,
07144100,07144100,SSC,2014-08-07,2014,53.0,
07144100,07144100,SSC,2014-08-21,2014,79.0,
07144100,07144100,SSC,2014-09-03,2014,804.0,
07144100,07144100,TN,2013-10-24,2014,1.07,
07144100,07144100,TN,2013-10-30,2014,5.53,
07144100,07144100,TN,2013-11-25,2014,1.91,
07144100,07144100,TN,2013-12-11,2014,2.48,
07144100,07144100,TN,2014-01-14,2014,2.15,
07144100,07144100,TN,2014-02-20,2014,1.71,
07144100,07144100,TN,2014-03-17,2014,1.16,
07144100,07144100,TN,2014-04-09,2014,1.29,
07144100,07144100,TN,2014-04-14,2014,1.27,
07144100,07144100,TN,2014-05-08,2014,2.15,
07144100,07144100,TN,2014-05-14,2014,3.8,
07144100,07144100,TN,2014-05-15,2014,2.47,
07144100,07144100,TN,2014-05-29,2014,2.16,
07144100,07144100,TN,2014-06-03,2014,2.49,
07144100,07144100,TN,2014-06-05,2014,1.62,
07144100,07144100,TN,2014-06-09,2014,2.91,
07144100,07144100,TN,2014-06-12,2014,2.33,
07144100,07144100,TN,2014-06-24,2014,2.58,
07144100,07144100,TN,2014-07-10,2014,1.36,
07144100,07144100,TN,2014-07-15,2014,1.42,
07144100,07144100,TN,2014-07-24,2014,1.07,
07144100,07144100,TN,2014-08-04,2014,0.964,
07144100,07144100,TN,2014-08-07,2014,0.841,
07144100,07144100,TN,2014-08-21,2014,1.27,
07144100,07144100,TN,2014-09-03,2014,4.29,
07144100,07144100,TP,2013-10-24,2014,0.34,
07144100,07144100,TP,2013-10-30,2014,0.72,
07144100,07144100,TP,2013-11-25,2014,0.54,
07144100,07144100,TP,2013-12-11,2014,0.55,
07144100,07144100,TP,2014-01-14,2014,0.44,
07144100,07144100,TP,2014-02-20,2014,0.39,
07144100,07144100,TP,2014-03-17,2014,0.43,
07144100,07144100,TP,2014-04-09,2014,0.6,
07144100,07144100,TP,2014-04-14,2014,0.65,
07144100,07144100,TP,2014-05-08,2014,0.92,
07144100,07144100,TP,2014-05-14,2014,0.93,
07144100,07144100,TP,2014-05-15,2014,0.84,
07144100,07144100,TP,2014-05-29,2014,0.85,
07144100,07144100,TP,2014-06-03,2014,1.04,
07144100,07144100,TP,2014-06-05,2014,0.78,
07144100,07144100,TP,2014-06-09,2014,0.84,
07144100,07144100,TP,2014-06-12,2014,0.82,
07144100,07144100,TP,2014-06-24,2014,0.77,
07144100,07144100,TP,2014-07-10,2014,0.62,
07144100,07144100,TP,2014-07-15,2014,0.69,
07144100,07144100,TP,2014-07-24,2014,0.67,
07144100,07144100,TP,2014-08-04,2014,0.72,
07144100,07144100,TP,2014-08-07,2014,0.67,
07144100,07144100,TP,2014-08-21,2014,0.79,
07144100,07144100,TP,2014-09-03,2014,1.1,
07241550,07241550,NO3_NO2,2013-10-23,2014,4.37,
07241550,07241550,NO3_NO2,2013-11-18,2014,5.46,
07241550,07241550,NO3_NO2,2013-11-19,2014,4.26,
07241550,07241550,NO3_NO2,2013-12-18,2014,4.23,
07241550,07241550,NO3_NO2,2013-12-19,2014,0.88,
07241550,07241550,NO3_NO2,2014-01-14,2014,5.61,
07241550,07241550,NO3_NO2,2014-01-29,2014,7.49,
07241550,07241550,NO3_NO2,2014-02-18,2014,5.82,
07241550,07241550,NO3_NO2,2014-02-25,2014,7.63,
07241550,07241550,NO3_NO2,2014-03-06,2014,4.95,
07241550,07241550,NO3_NO2,2014-03-18,2014,3.54,
07241550,07241550,NO3_NO2,2014-04-02,2014,6.0,
07241550,07241550,NO3_NO2,2014-04-08,2014,2.85,
07241550,07241550,NO3_NO2,2014-05-06,2014,7.44,
07241550,07241550,NO3_NO2,2014-05-15,2014,5.93,
07241550,07241550,NO3_NO2,2014-05-20,2014,5.29,
07241550,07241550,NO3_NO2,2014-05-21,2014,4.42,
07241550,07241550,NO3_NO2,2014-06-04,2014,3.14,
07241550,07241550,NO3_NO2,2014-06-10,2014,1.43,
07241550,07241550,NO3_NO2,2014-06-17,2014,2.93,
07241550,07241550,NO3_NO2,2014-06-24,2014,0.845,
07241550,07241550,NO3_NO2,2014-07-02,2014,4.18,
07241550,07241550,NO3_NO2,2014-07-08,2014,4.02,
07241550,07241550,NO3_NO2,2014-07-22,2014,3.11,
07241550,07241550,NO3_NO2,2014-08-12,2014,3.61,
07241550,07241550,NO3_NO2,2014-08-19,2014,4.35,
07241550,07241550,NO3_NO2,2014-08-20,2014,2.88,
07241550,07241550,NO3_NO2,2014-09-02,2014,8.0,
07241550,07241550,NO3_NO2,2014-09-24,2014,8.24,
07241550,07241550,SSC,2013-10-23,2014,98.0,
07241550,07241550,SSC,2013-11-18,2014,101.0,
07241550,07241550,SSC,2013-12-18,2014,72.0,
07241550,07241550,SSC,2014-01-14,2014,130.0,
07241550,07241550,SSC,2014-02-18,2014,41.0,
07241550,07241550,SSC,2014-03-18,2014,1060.0,
07241550,07241550,SSC,2014-04-08,2014,333.0,
07241550,07241550,SSC,2014-05-06,2014,27.0,
07241550,07241550,SSC,2014-05-15,2014,44.0,
07241550,07241550,SSC,2014-05-20,2014,93.0,
07241550,07241550,SSC,2014-06-10,2014,332.0,
07241550,07241550,SSC,2014-06-17,2014,64.0,
07241550,07241550,SSC,2014-06-24,2014,786.0,
07241550,07241550,SSC,2014-07-08,2014,54.0,
07241550,07241550,SSC,2014-07-22,2014,101.0,
07241550,07241550,SSC,2014-08-12,2014,47.0,
07241550,07241550,SSC,2014-08-19,2014,39.0,
07241550,07241550,SSC,2014-09-02,2014,41.0,
07241550,07241550,TN,2013-10-23,2014,5.35,
07241550,07241550,TN,2013-11-18,2014,6.68,
07241550,07241550,TN,2013-11-19,2014,5.59,
07241550,07241550,TN,2013-12-18,2014,6.05,
07241550,07241550,TN,2013-12-19,2014,2.79,
07241550,07241550,TN,2014-01-14,2014,6.91,
07241550,07241550,TN,2014-01-29,2014,9.32,
07241550,07241550,TN,2014-02-18,2014,7.27,
07241550,07241550,TN,2014-02-25,2014,9.51,
07241550,07241550,TN,2014-03-06,2014,6.3,
07241550,07241550,TN,2014-03-18,2014,4.78,
07241550,07241550,TN,2014-04-02,2014,7.6,
07241550,07241550,TN,2014-04-08,2014,4.53,
07241550,07241550,TN,2014-05-06,2014,9.12,
07241550,07241550,TN,2014-05-15,2014,7.71,
07241550,07241550,TN,2014-05-20,2014,7.12,
07241550,07241550,TN,2014-05-21,2014,5.93,
07241550,07241550,TN,2014-06-04,2014,4.31,
07241550,07241550,TN,2014-06-10,2014,2.48,
07241550,07241550,TN,2014-06-17,2014,4.67,
07241550,07241550,TN,2014-06-24,2014,2.19,
07241550,07241550,TN,2014-07-02,2014,5.7,
07241550,07241550,TN,2014-07-08,2014,5.31,
07241550,07241550,TN,2014-07-22,2014,4.46,
07241550,07241550,TN,2014-08-12,2014,4.62,
07241550,07241550,TN,2014-08-19,2014,5.57,
07241550,07241550,TN,2014-08-20,2014,4.11,
07241550,07241550,TN,2014-09-02,2014,9.24,
07241550,07241550,TN,2014-09-24,2014,9.56,
07241550,07241550,TP,2013-10-23,2014,1.59,
07241550,07241550,TP,2013-11-18,2014,1.33,
07241550,07241550,TP,2013-11-19,2014,1.2,
07241550,07241550,TP,2013-12-18,2014,2.05,
07241550,07241550,TP,2013-12-19,2014,0.92,
07241550,07241550,TP,2014-01-14,2014,2.16,
07241550,07241550,TP,2014-01-29,2014,2.95,
07241550,07241550,TP,2014-02-18,2014,1.72,
07241550,07241550,TP,2014-02-25,2014,2.2,
07241550,07241550,TP,2014-03-06,2014,1.52,
07241550,07241550,TP,2014-03-18,2014,0.92,
07241550,07241550,TP,2014-04-02,2014,2.57,
07241550,07241550,TP,2014-04-08,2014,1.29,
07241550,07241550,TP,2014-05-06,2014,2.72,
07241550,07241550,TP,2014-05-15,2014,2.51,
07241550,07241550,TP,2014-05-20,2014,1.2,
07241550,07241550,TP,2014-05-21,2014,1.76,
07241550,07241550,TP,2014-06-04,2014,2.35,
07241550,07241550,TP,2014-06-10,2014,0.67,
07241550,07241550,TP,2014-06-17,2014,1.09,
07241550,07241550,TP,2014-06-24,2014,0.68,
07241550,07241550,TP,2014-07-02,2014,1.83,
07241550,07241550,TP,2014-07-08,2014,1.59,
07241550,07241550,TP,2014-07-22,2014,1.03,
07241550,07241550,TP,2014-08-12,2014,0.99,
07241550,07241550,TP,2014-08-19,2014,1.27,
07241550,07241550,TP,2014-08-20,2014,1.19,
07241550,07241550,TP,2014-09-02,2014,1.82,
07241550,07241550,TP,2014-09-24,2014,1.9,
07263620,07263450,NO3_NO2,2013-10-18,2014,0.16,
07263620,07263450,NO3_NO2,2013-12-11,2014,0.42,
07263620,07263450,NO3_NO2,2014-01-08,2014,0.47,
07263620,07263450,NO3_NO2,2014-02-06,2014,0.45,
07263620,07263450,NO3_NO2,2014-03-19,2014,0.11,
07263620,07263450,NO3_NO2,2014-03-25,2014,0.22,
07263620,07263450,NO3_NO2,2014-04-09,2014,0.17,
07263620,07263450,NO3_NO2,2014-04-23,2014,0.18,
07263620,07263450,NO3_NO2,2014-05-15,2014,0.21,
07263620,07263450,NO3_NO2,2014-05-28,2014,0.21,
07263620,07263450,NO3_NO2,2014-06-12,2014,0.3,
07263620,07263450,NO3_NO2,2014-06-25,2014,0.23,
07263620,07263450,NO3_NO2,2014-07-09,2014,0.067,
07263620,07263450,NO3_NO2,2014-08-19,2014,0.047,
07263620,07263450,SSC,2014-01-08,2014,22.0,
07263620,07263450,SSC,2014-03-19,2014,40.0,
07263620,07263450,SSC,2014-07-09,2014,5.0,
07263620,07263450,SSC,2014-08-19,2014,5.0,
07263620,07263450,TN,2013-10-18,2014,0.73,
07263620,07263450,TN,2013-12-11,2014,0.86,
07263620,07263450,TN,2014-01-08,2014,1.09,
07263620,07263450,TN,2014-02-06,2014,1.04,
07263620,07263450,TN,2014-03-19,2014,0.76,
07263620,07263450,TN,2014-03-25,2014,0.76,
07263620,07263450,TN,2014-04-09,2014,0.83,
07263620,07263450,TN,2014-04-23,2014,0.68,
07263620,07263450,TN,2014-05-15,2014,0.79,
07263620,07263450,TN,2014-05-28,2014,0.69,
07263620,07263450,TN,2014-06-12,2014,0.88,
07263620,07263450,TN,2014-06-25,2014,0.65,
07263620,07263450,TN,2014-07-09,2014,0.47,
07263620,07263450,TN,2014-08-19,2014,0.73,
07263620,07263450,TP,2013-10-18,2014,0.167,
07263620,07263450,TP,2013-12-11,2014,0.118,
07263620,07263450,TP,2014-01-08,2014,0.107,
07263620,07263450,TP,2014-02-06,2014,0.0958,
07263620,07263450,TP,2014-03-19,2014,0.116,
07263620,07263450,TP,2014-03-25,2014,0.0804,
07263620,07263450,TP,2014-04-09,2014,0.0828,
07263620,07263450,TP,2014-04-23,2014,0.0751,
07263620,07263450,TP,2014-05-15,2014,0.153,
07263620,07263450,TP,2014-05-28,2014,0.0788,
07263620,07263450,TP,2014-06-12,2014,0.13,
07263620,07263450,TP,2014-06-25,2014,0.0939,
07263620,07263450,TP,2014-07-09,2014,0.0826,
07263620,07263450,TP,2014-08-19,2014,0.0885,
07288650,07288650,NO3_NO2,2013-10-24,2014,0.533,
07288650,07288650,NO3_NO2,2013-11-06,2014,0.322,
07288650,07288650,NO3_NO2,2013-11-21,2014,0.283,
07288650,07288650,NO3_NO2,2013-12-04,2014,0.462,
07288650,07288650,NO3_NO2,2014-01-15,2014,0.785,
07288650,07288650,NO3_NO2,2014-02-13,2014,1.1,
07288650,07288650,NO3_NO2,2014-03-03,2014,0.704,
07288650,07288650,NO3_NO2,2014-03-17,2014,1.16,
07288650,07288650,NO3_NO2,2014-04-02,2014,0.713,
07288650,07288650,NO3_NO2,2014-04-17,2014,0.678,
07288650,07288650,NO3_NO2,2014-05-06,2014,1.38,
07288650,07288650,NO3_NO2,2014-05-13,2014,1.28,
07288650,07288650,NO3_NO2,2014-05-21,2014,3.97,
07288650,07288650,NO3_NO2,2014-06-04,2014,1.39,
07288650,07288650,NO3_NO2,2014-06-12,2014,0.7,
07288650,07288650,NO3_NO2,2014-06-17,2014,0.702,
07288650,07288650,NO3_NO2,2014-07-02,2014,1.04,
07288650,07288650,NO3_NO2,2014-07-15,2014,0.748,
07288650,07288650,NO3_NO2,2014-07-21,2014,0.626,
07288650,07288650,NO3_NO2,2014-08-12,2014,0.348,
07288650,07288650,NO3_NO2,2014-08-20,2014,0.04,<
07288650,07288650,NO3_NO2,2014-08-25,2014,0.04,<
07288650,07288650,NO3_NO2,2014-09-08,2014,0.0857,
07288650,07288650,NO3_NO2,2014-09-22,2014,0.04,<
07288650,07288650,SSC,2013-10-24,2014,59.0,
07288650,07288650,SSC,2013-11-06,2014,120.0,
07288650,07288650,SSC,2013-11-21,2014,74.0,
07288650,07288650,SSC,2013-12-04,2014,87.0,
07288650,07288650,SSC,2014-01-15,2014,154.0,
07288650,07288650,SSC,2014-02-13,2014,120.0,
07288650,07288650,SSC,2014-03-03,2014,489.0,
07288650,07288650,SSC,2014-03-17,2014,315.0,
07288650,07288650,SSC,2014-04-02,2014,444.0,
07288650,07288650,SSC,2014-04-17,2014,330.0,
07288650,07288650,SSC,2014-05-06,2014,356.0,
07288650,07288650,SSC,2014-05-13,2014,195.0,
07288650,07288650,SSC,2014-05-21,2014,168.0,
07288650,07288650,SSC,2014-06-04,2014,185.0,
07288650,07288650,SSC,2014-06-12,2014,241.0,
07288650,07288650,SSC,2014-06-17,2014,132.0,
07288650,07288650,SSC,2014-07-02,2014,67.0,
07288650,07288650,SSC,2014-07-15,2014,68.0,
07288650,07288650,SSC,2014-07-21,2014,71.0,
07288650,07288650,SSC,2014-08-12,2014,143.0,
07288650,07288650,SSC,2014-08-20,2014,48.0,
07288650,07288650,SSC,2014-08-25,2014,39.0,
07288650,07288650,SSC,2014-09-08,2014,340.0,
07288650,07288650,SSC,2014-09-22,2014,12.0,
07288650,07288650,TN,2013-10-24,2014,1.63,
07288650,07288650,TN,2013-11-06,2014,1.48,
07288650,07288650,TN,2013-11-21,2014,1.19,
07288650,07288650,TN,2013-12-04,2014,1.44,
07288650,07288650,TN,2014-01-15,2014,2.17,
07288650,07288650,TN,2014-02-13,2014,2.24,
07288650,07288650,TN,2014-03-03,2014,2.63,
07288650,07288650,TN,2014-03-17,2014,3.76,
07288650,07288650,TN,2014-04-02,2014,2.45,
07288650,07288650,TN,2014-04-17,2014,2.08,
07288650,07288650,TN,2014-05-06,2014,2.94,
07288650,07288650,TN,2014-05-13,2014,2.46,
07288650,07288650,TN,2014-05-21,2014,5.47,
07288650,07288650,TN,2014-06-04,2014,2.63,
07288650,07288650,TN,2014-06-12,2014,2.07,
07288650,07288650,TN,2014-06-17,2014,1.89,
07288650,07288650,TN,2014-07-02,2014,2.31,
07288650,07288650,TN,2014-07-15,2014,1.89,
07288650,07288650,TN,2014-07-21,2014,1.51,
07288650,07288650,TN,2014-08-12,2014,1.31,
07288650,07288650,TN,2014-08-20,2014,0.645,
07288650,07288650,TN,2014-08-25,2014,0.608,
07288650,07288650,TN,2014-09-08,2014,0.832,
07288650,07288650,TN,2014-09-22,2014,0.93,
07288650,07288650,TP,2013-10-24,2014,0.21,
07288650,07288650,TP,2013-11-06,2014,0.39,
07288650,07288650,TP,2013-11-21,2014,0.27,
07288650,07288650,TP,2013-12-04,2014,0.33,
07288650,07288650,TP,2014-01-15,2014,0.35,
07288650,07288650,TP,2014-02-13,2014,0.28,
07288650,07288650,TP,2014-03-03,2014,0.71,
07288650,07288650,TP,2014-03-17,2014,0.44,
07288650,07288650,TP,2014-04-02,2014,0.65,
07288650,07288650,TP,2014-04-17,2014,0.48,
07288650,07288650,TP,2014-05-06,2014,0.51,
07288650,07288650,TP,2014-05-13,2014,0.34,
07288650,07288650,TP,2014-05-21,2014,0.28,
07288650,07288650,TP,2014-06-04,2014,0.39,
07288650,07288650,TP,2014-06-12,2014,0.38,
07288650,07288650,TP,2014-06-17,2014,0.3,
07288650,07288650,TP,2014-07-02,2014,0.16,
07288650,07288650,TP,2014-07-15,2014,0.14,
07288650,07288650,TP,2014-07-21,2014,0.16,
07288650,07288650,TP,2014-08-12,2014,0.23,
07288650,07288650,TP,2014-08-20,2014,0.14,
07288650,07288650,TP,2014-08-25,2014,0.13,
07288650,07288650,TP,2014-09-08,2014,0.14,
07288650,07288650,TP,2014-09-22,2014,0.18,
07288955,07288955,NO3_NO2,2013-10-30,2014,0.162,
07288955,07288955,NO3_NO2,2013-11-13,2014,0.277,
07288955,07288955,NO3_NO2,2013-12-03,2014,0.487,
07288955,07288955,NO3_NO2,2014-01-09,2014,0.335,
07288955,07288955,NO3_NO2,2014-01-22,2014,0.392,
07288955,07288955,NO3_NO2,2014-02-05,2014,0.622,
07288955,07288955,NO3_NO2,2014-02-19,2014,0.542,
07288955,07288955,NO3_NO2,2014-03-05,2014,0.37,
07288955,07288955,NO3_NO2,2014-03-19,2014,0.397,
07288955,07288955,NO3_NO2,2014-04-15,2014,0.323,
07288955,07288955,NO3_NO2,2014-04-23,2014,0.278,
07288955,07288955,NO3_NO2,2014-05-07,2014,0.551,
07288955,07288955,NO3_NO2,2014-05-22,2014,0.922,
07288955,07288955,NO3_NO2,2014-06-18,2014,0.676,
07288955,07288955,NO3_NO2,2014-06-24,2014,0.547,
07288955,07288955,NO3_NO2,2014-07-23,2014,0.653,
07288955,07288955,NO3_NO2,2014-08-22,2014,0.215,
07288955,07288955,NO3_NO2,2014-09-17,2014,0.185,
07288955,07288955,SSC,2013-10-30,2014,399.0,
07288955,07288955,SSC,2013-11-13,2014,124.0,
07288955,07288955,SSC,2013-12-03,2014,364.0,
07288955,07288955,SSC,2014-01-09,2014,129.0,
07288955,07288955,SSC,2014-01-22,2014,106.0,
07288955,07288955,SSC,2014-02-05,2014,985.0,
07288955,07288955,SSC,2014-02-19,2014,142.0,
07288955,07288955,SSC,2014-03-05,2014,74.0,
07288955,07288955,SSC,2014-03-19,2014,164.0,
07288955,07288955,SSC,2014-04-15,2014,484.0,
07288955,07288955,SSC,2014-04-23,2014,149.0,
07288955,07288955,SSC,2014-05-07,2014,119.0,
07288955,07288955,SSC,2014-05-22,2014,68.0,
07288955,07288955,SSC,2014-06-18,2014,175.0,
07288955,07288955,SSC,2014-06-24,2014,91.0,
07288955,07288955,SSC,2014-07-23,2014,181.0,
07288955,07288955,SSC,2014-08-22,2014,139.0,
07288955,07288955,SSC,2014-09-17,2014,111.0,
07288955,07288955,TN,2013-10-30,2014,0.969,
07288955,07288955,TN,2013-11-13,2014,1.15,
07288955,07288955,TN,2013-12-03,2014,1.69,
07288955,07288955,TN,2014-01-09,2014,1.25,
07288955,07288955,TN,2014-01-22,2014,1.35,
07288955,07288955,TN,2014-02-05,2014,2.78,
07288955,07288955,TN,2014-02-19,2014,1.58,
07288955,07288955,TN,2014-03-05,2014,1.17,
07288955,07288955,TN,2014-03-19,2014,1.47,
07288955,07288955,TN,2014-04-15,2014,1.64,
07288955,07288955,TN,2014-04-23,2014,1.41,
07288955,07288955,TN,2014-05-07,2014,1.48,
07288955,07288955,TN,2014-05-22,2014,1.66,
07288955,07288955,TN,2014-06-18,2014,1.56,
07288955,07288955,TN,2014-06-24,2014,1.23,
07288955,07288955,TN,2014-07-23,2014,1.48,
07288955,07288955,TN,2014-08-22,2014,1.04,
07288955,07288955,TN,2014-09-17,2014,0.69,
07288955,07288955,TP,2013-10-30,2014,0.35,
07288955,07288955,TP,2013-11-13,2014,0.34,
07288955,07288955,TP,2013-12-03,2014,0.44,
07288955,07288955,TP,2014-01-09,2014,0.28,
07288955,07288955,TP,2014-01-22,2014,0.26,
07288955,07288955,TP,2014-02-05,2014,1.13,
07288955,07288955,TP,2014-02-19,2014,0.3,
07288955,07288955,TP,2014-03-05,2014,0.22,
07288955,07288955,TP,2014-03-19,2014,0.33,
07288955,07288955,TP,2014-04-15,2014,0.6,
07288955,07288955,TP,2014-04-23,2014,0.38,
07288955,07288955,TP,2014-05-07,2014,0.32,
07288955,07288955,TP,2014-05-22,2014,0.21,
07288955,07288955,TP,2014-06-18,2014,0.3,
07288955,07288955,TP,2014-06-24,2014,0.25,
07288955,07288955,TP,2014-07-23,2014,0.28,
07288955,07288955,TP,2014-08-22,2014,0.23,
07288955,07288955,TP,2014-09-17,2014,0.19,
07355500,NA,NO3_NO2,2013-12-27,2014,0.18,
07355500,NA,NO3_NO2,2014-02-24,2014,0.112,
07355500,NA,NO3_NO2,2014-05-16,2014,0.235,
07355500,NA,NO3_NO2,2014-09-03,2014,0.33,
07355500,NA,TN,2013-12-27,2014,1.13,
07355500,NA,TN,2014-02-24,2014,0.923,
07355500,NA,TN,2014-05-16,2014,1.0,
07355500,NA,TN,2014-09-03,2014,0.917,
07355500,NA,TP,2013-12-27,2014,0.19,
07355500,NA,TP,2014-02-24,2014,0.093,
07355500,NA,TP,2014-05-16,2014,0.14,
07355500,NA,TP,2014-09-03,2014,0.13,
07373420,USACE-01100,NO3_NO2,2013-11-12,2014,0.621,
07373420,USACE-01100,NO3_NO2,2013-12-03,2014,0.903,
07373420,USACE-01100,NO3_NO2,2014-01-16,2014,0.943,
07373420,USACE-01100,NO3_NO2,2014-02-03,2014,1.12,
07373420,USACE-01100,NO3_NO2,2014-02-18,2014,1.12,
07373420,USACE-01100,NO3_NO2,2014-03-05,2014,1.41,
07373420,USACE-01100,NO3_NO2,2014-03-17,2014,1.16,
07373420,USACE-01100,NO3_NO2,2014-04-07,2014,1.38,
07373420,USACE-01100,NO3_NO2,2014-04-21,2014,1.2,
07373420,USACE-01100,NO3_NO2,2014-05-05,2014,1.51,
07373420,USACE-01100,NO3_NO2,2014-05-19,2014,1.17,
07373420,USACE-01100,NO3_NO2,2014-06-04,2014,1.94,
07373420,USACE-01100,NO3_NO2,2014-06-16,2014,1.42,
07373420,USACE-01100,NO3_NO2,2014-07-07,2014,1.98,
07373420,USACE-01100,NO3_NO2,2014-07-28,2014,2.73,
07373420,USACE-01100,NO3_NO2,2014-08-18,2014,1.38,
07373420,USACE-01100,SSC,2013-11-12,2014,86.0,
07373420,USACE-01100,SSC,2013-12-03,2014,138.0,
07373420,USACE-01100,SSC,2014-01-16,2014,144.0,
07373420,USACE-01100,SSC,2014-02-03,2014,134.0,
07373420,USACE-01100,SSC,2014-02-18,2014,199.0,
07373420,USACE-01100,SSC,2014-03-05,2014,263.0,
07373420,USACE-01100,SSC,2014-03-17,2014,139.0,
07373420,USACE-01100,SSC,2014-04-07,2014,155.0,
07373420,USACE-01100,SSC,2014-04-21,2014,180.0,
07373420,USACE-01100,SSC,2014-05-05,2014,160.0,
07373420,USACE-01100,SSC,2014-05-19,2014,143.0,
07373420,USACE-01100,SSC,2014-06-04,2014,139.0,
07373420,USACE-01100,SSC,2014-06-16,2014,202.0,
07373420,USACE-01100,SSC,2014-07-07,2014,276.0,
07373420,USACE-01100,SSC,2014-07-28,2014,160.0,
